cause_name,sex,age,deaths,ylls,ylds,dalys
Lip and oral cavity cancer,Female,65 to 69,2125.62555,45679.16932,2909.548207,48588.71753
Lip and oral cavity cancer,Female,45 to 49,1151.4091,45838.19547,1752.218206,47590.41368
Lip and oral cavity cancer,Female,60 to 64,2347.682315,60782.78461,3391.286258,64174.07087
Lip and oral cavity cancer,Female,55 to 59,1990.189442,60559.90936,3064.983309,63624.89266
Lip and oral cavity cancer,Female,35 to 39,439.1889143,21759.25357,728.0062543,22487.25982
Lip and oral cavity cancer,Female,70 to 74,1685.945071,29120.23791,2091.82059,31212.05849
Nasopharynx cancer,Female,80 plus,79.70386274,575.7410619,38.18910563,613.9301675
Nasopharynx cancer,Female,35 to 39,110.1991411,5459.762591,105.7979938,5565.560585
Nasopharynx cancer,Female,25 to 29,32.89391109,1955.638488,47.65002652,2003.288515
Nasopharynx cancer,Female,10 to 14,10.27443169,762.8134941,6.30405182,769.117546
Nasopharynx cancer,Female,45 to 49,226.3601984,9011.602202,202.4404895,9214.042691
Nasopharynx cancer,Female,50 to 54,296.8181265,10414.88604,196.8630844,10611.74912
Nasopharynx cancer,Female,75 to 79,68.19171735,909.2814567,32.96917541,942.2506321
Nasopharynx cancer,Female,15 to 19,27.88771913,1930.697104,23.87861161,1954.575716
Nasopharynx cancer,Female,55 to 59,329.3668803,10022.19321,200.3213096,10222.51452
Nasopharynx cancer,Female,5 to 9,4.260166314,337.9087201,2.044122895,339.952843
Nasopharynx cancer,Female,60 to 64,316.7596814,8201.026384,175.551469,8376.577853
Nasopharynx cancer,Female,70 to 74,182.1188167,3145.70682,94.15741303,3239.864233
Nasopharynx cancer,Female,65 to 69,265.1576849,5698.006238,136.861449,5834.867687
Nasopharynx cancer,Female,40 to 44,144.8903287,6467.988402,149.0344998,6617.022902
Nasopharynx cancer,Female,20 to 24,25.41962011,1636.313365,27.46143709,1663.774802
Nasopharynx cancer,Female,30 to 34,69.47708388,3785.215921,80.23471043,3865.450632
Other pharynx cancer,Female,25 to 29,49.54298447,2945.483375,21.72754985,2967.210925
Other pharynx cancer,Female,15 to 19,10.57700211,732.2409164,4.626176144,736.8670926
Other pharynx cancer,Female,80 plus,442.6744762,3204.563964,177.7193868,3382.283351
Other pharynx cancer,Female,30 to 34,105.0411464,5722.799482,46.34052504,5769.140007
Other pharynx cancer,Female,75 to 79,344.6433892,4596.930688,162.058434,4758.989122
Other pharynx cancer,Female,20 to 24,13.13391862,845.443607,5.732099831,851.1757068
Other pharynx cancer,Female,40 to 44,364.1669024,16256.98418,180.5188295,16437.50301
Other pharynx cancer,Female,60 to 64,993.0171046,25709.50707,502.3477015,26211.85477
Other pharynx cancer,Female,50 to 54,934.8780026,32804.45731,532.6540391,33337.11135
Other pharynx cancer,Female,55 to 59,981.6291851,29870.00313,570.5611513,30440.56428
Other pharynx cancer,Female,70 to 74,513.5644184,8870.08731,263.8566681,9133.943978
Other pharynx cancer,Female,65 to 69,622.6398925,13379.15124,323.9598715,13703.11111
Other pharynx cancer,Female,35 to 39,183.7363184,9103.299481,81.3599542,9184.659435
Other pharynx cancer,Female,45 to 49,678.673377,27018.73747,405.3622498,27424.09972
Gallbladder and biliary tract cancer,Female,15 to 19,10.69789664,740.6238408,3.009724475,743.6335652
Gallbladder and biliary tract cancer,Female,80 plus,508.118787,3643.142707,110.117029,3753.259736
Gallbladder and biliary tract cancer,Female,20 to 24,20.58518776,1325.105928,7.071018914,1332.176947
Gallbladder and biliary tract cancer,Female,60 to 64,895.2785549,23176.75656,231.7631646,23408.51972
Gallbladder and biliary tract cancer,Female,50 to 54,769.6551094,27000.10403,207.2509039,27207.35493
Gallbladder and biliary tract cancer,Female,25 to 29,43.84800351,2606.784899,14.66286763,2621.447767
Gallbladder and biliary tract cancer,Female,40 to 44,432.798241,19317.22418,131.1629115,19448.38709
Gallbladder and biliary tract cancer,Female,30 to 34,76.73668002,4180.729627,25.71862293,4206.44825
Gallbladder and biliary tract cancer,Female,70 to 74,547.3790472,9450.097209,131.0554311,9581.152641
Gallbladder and biliary tract cancer,Female,75 to 79,340.0398974,4531.407141,79.26938882,4610.67653
Gallbladder and biliary tract cancer,Female,45 to 49,732.1484449,29145.70895,200.7943574,29346.50331
Gallbladder and biliary tract cancer,Female,35 to 39,242.8551541,12030.99953,79.22045204,12110.21998
Gallbladder and biliary tract cancer,Female,65 to 69,675.6099426,14514.50341,168.5593793,14683.06279
Gallbladder and biliary tract cancer,Female,55 to 59,992.3774094,30192.29555,253.6752507,30445.9708
Pancreatic cancer,Female,20 to 24,16.63294232,1070.698968,7.24153007,1077.940498
Pancreatic cancer,Female,80 plus,521.0668672,3740.357714,104.0813288,3844.439043
Pancreatic cancer,Female,60 to 64,546.4012702,14144.87878,120.4084031,14265.28718
Pancreatic cancer,Female,50 to 54,400.1355792,14036.87523,94.65262028,14131.52785
Pancreatic cancer,Female,15 to 19,12.08412909,836.5934859,6.026223075,842.6197089
Pancreatic cancer,Female,45 to 49,266.8502992,10622.91361,64.47467534,10687.38828
Pancreatic cancer,Female,70 to 74,572.6375399,9886.32193,119.3439429,10005.66587
Pancreatic cancer,Female,40 to 44,173.7678953,7756.206853,45.58689425,7801.793747
Pancreatic cancer,Female,30 to 34,45.30113115,2468.073691,15.80441186,2483.878103
Pancreatic cancer,Female,25 to 29,28.67280317,1704.627519,9.83115687,1714.458676
Pancreatic cancer,Female,75 to 79,374.8507806,4995.056633,76.4393416,5071.495974
Pancreatic cancer,Female,35 to 39,79.51506174,3939.132388,22.51444441,3961.646833
Pancreatic cancer,Female,65 to 69,519.392993,11158.22492,111.9609145,11270.18584
Pancreatic cancer,Female,55 to 59,586.3254338,17838.39823,131.2288648,17969.62709
Malignant skin melanoma,Female,80 plus,195.8624261,1428.286092,259.0129923,1687.299085
Malignant skin melanoma,Female,60 to 64,88.59835339,2293.905461,150.1304456,2444.035906
Malignant skin melanoma,Female,15 to 19,29.03661938,2010.073374,229.6045559,2239.67793
Malignant skin melanoma,Female,70 to 74,37.93845158,655.2364608,72.25178319,727.4882439
Malignant skin melanoma,Female,55 to 59,236.171615,7187.356479,414.3313687,7601.687847
Malignant skin melanoma,Female,45 to 49,125.2929483,4988.331998,277.570569,5265.902567
Malignant skin melanoma,Female,25 to 29,81.30815705,4834.207354,580.7062947,5414.913648
Malignant skin melanoma,Female,50 to 54,255.3911812,8963.063222,446.4860123,9409.549234
Malignant skin melanoma,Female,75 to 79,60.80493425,811.232094,102.6425909,913.8746849
Malignant skin melanoma,Female,30 to 34,79.58768246,4336.056524,449.7274178,4785.783941
Malignant skin melanoma,Female,20 to 24,265.601568,17096.34773,1848.507431,18944.85516
Malignant skin melanoma,Female,35 to 39,116.1244713,5753.940634,540.5719982,6294.512632
Malignant skin melanoma,Female,40 to 44,321.2367689,14343.01375,1149.091738,15492.10549
Malignant skin melanoma,Female,65 to 69,34.97557346,751.5211546,59.91531395,811.4364686
Non-melanoma skin cancer,Female,80 plus,214.3347118,1550.70189,318.9803825,1869.682273
Non-melanoma skin cancer,Female,15 to 19,9.83098329,680.5810275,12.87266924,693.4536967
Non-melanoma skin cancer,Female,55 to 59,68.22850977,2075.885846,249.6670647,2325.55291
Non-melanoma skin cancer,Female,75 to 79,104.6741976,1396.214317,304.6134547,1700.827772
Non-melanoma skin cancer,Female,70 to 74,103.2901829,1784.122535,300.4244656,2084.547001
Non-melanoma skin cancer,Female,60 to 64,68.66150351,1777.561127,222.0113081,1999.572435
Non-melanoma skin cancer,Female,20 to 24,10.31032937,663.6804134,42.89039192,706.5708053
Non-melanoma skin cancer,Female,35 to 39,18.33868688,908.5581419,84.36834462,992.9264866
Non-melanoma skin cancer,Female,30 to 34,13.01741656,709.2084133,56.75764361,765.9660569
Non-melanoma skin cancer,Female,25 to 29,12.99440785,772.5586356,51.14634948,823.704985
Non-melanoma skin cancer,Female,65 to 69,41.87761782,899.8280269,151.6682472,1051.496274
Non-melanoma skin cancer,Female,50 to 54,33.57803604,1177.878422,142.635693,1320.514115
Non-melanoma skin cancer,Female,40 to 44,17.18581612,767.1083443,88.9123355,856.0206798
Non-melanoma skin cancer,Female,45 to 49,21.80602424,868.0756224,100.9714278,969.0470502
Ovarian cancer,Female,80 plus,1009.682077,7263.460256,484.021878,7747.482134
Ovarian cancer,Female,25 to 29,170.1422348,10115.13131,398.6910296,10513.82234
Ovarian cancer,Female,55 to 59,3076.734295,93612.41622,2242.430127,95854.84634
Ovarian cancer,Female,40 to 44,937.7128912,41856.80982,1351.977174,43208.78699
Ovarian cancer,Female,35 to 39,515.5863797,25543.30392,890.0258865,26433.3298
Ovarian cancer,Female,70 to 74,1539.597974,26584.41544,823.1988285,27407.61427
Ovarian cancer,Female,50 to 54,2598.960717,91185.10493,2198.900701,93384.00564
Ovarian cancer,Female,15 to 19,104.1276189,7208.983469,214.4238979,7423.407367
Ovarian cancer,Female,45 to 49,2036.188871,81060.19005,2154.513192,83214.70324
Ovarian cancer,Female,30 to 34,251.4862616,13701.3494,471.1283299,14172.47773
Ovarian cancer,Female,20 to 24,124.1293627,7990.523221,291.0950176,8281.618239
Ovarian cancer,Female,65 to 69,2272.448957,48825.36285,1365.231706,50190.59456
Ovarian cancer,Female,75 to 79,913.1816171,12172.62052,478.9630163,12651.58354
Ovarian cancer,Female,60 to 64,2743.454332,71024.85277,1824.958291,72849.81106
Kidney cancer,Female,10 to 14,15.97846514,1186.389579,11.112416,1197.501995
Kidney cancer,Female,55 to 59,278.2920082,8467.385763,215.2168284,8682.602592
Kidney cancer,Female,25 to 29,31.05407142,1846.230802,31.43619535,1877.666997
Kidney cancer,Female,50 to 54,194.2619257,6815.776889,173.0042842,6988.781173
Kidney cancer,Female,Under 5,107.2364153,9148.813775,123.9589484,9272.772723
Kidney cancer,Female,40 to 44,78.47191583,3502.839334,81.09032527,3583.929659
Kidney cancer,Female,30 to 34,29.22154926,1592.03391,32.44032986,1624.47424
Kidney cancer,Female,60 to 64,295.821783,7658.571401,211.2336021,7869.805003
Kidney cancer,Female,15 to 19,18.60767238,1288.210955,12.86688824,1301.077843
Kidney cancer,Female,45 to 49,114.4677453,4556.951516,113.9777153,4670.929231
Kidney cancer,Female,75 to 79,152.2070147,2029.321666,69.18238568,2098.504052
Kidney cancer,Female,80 plus,199.9602068,1442.781341,77.77296868,1520.55431
Kidney cancer,Female,65 to 69,300.6896651,6460.768619,184.2429226,6645.011541
Kidney cancer,Female,5 to 9,32.70766965,2594.313455,25.51165499,2619.82511
Kidney cancer,Female,35 to 39,66.06152066,3272.989577,67.44764162,3340.437218
Kidney cancer,Female,20 to 24,27.02956975,1739.934218,21.28561024,1761.219828
Kidney cancer,Female,70 to 74,221.4161845,3823.56413,124.009669,3947.573799
Bladder cancer,Female,35 to 39,32.06918375,1588.729602,27.79281935,1616.522421
Bladder cancer,Female,70 to 74,219.7708912,3793.829027,102.7697615,3896.598788
Bladder cancer,Female,80 plus,294.6458599,2110.713509,113.9438034,2224.657312
Bladder cancer,Female,20 to 24,12.70562085,817.8925342,8.689669342,826.5822035
Bladder cancer,Female,55 to 59,155.1657118,4720.549286,116.3101469,4836.859433
Bladder cancer,Female,50 to 54,102.6438048,3600.699956,88.74295512,3689.442911
Bladder cancer,Female,75 to 79,165.4217211,2203.971063,67.491672,2271.462735
Bladder cancer,Female,40 to 44,58.51347824,2611.780178,50.59143776,2662.371615
Bladder cancer,Female,60 to 64,189.467185,4904.735411,124.7347722,5029.470183
Bladder cancer,Female,15 to 19,5.427370883,375.7440999,5.35212041,381.0962203
Bladder cancer,Female,65 to 69,205.3002327,4410.234298,121.7446032,4531.978902
Bladder cancer,Female,25 to 29,9.303265344,553.0852765,10.71534414,563.8006206
Bladder cancer,Female,30 to 34,21.18100718,1153.973096,15.11006338,1169.08316
Bladder cancer,Female,45 to 49,81.49400947,3244.123244,69.39177914,3313.515024
Brain and nervous system cancer,Female,60 to 64,682.1272621,17659.90665,338.4021282,17998.30878
Brain and nervous system cancer,Female,15 to 19,136.3690873,9440.951077,183.015893,9623.96697
Brain and nervous system cancer,Female,40 to 44,365.3114037,16306.93872,278.520125,16585.45885
Brain and nervous system cancer,Female,75 to 79,276.3899882,3684.751781,115.1238378,3799.875619
Brain and nervous system cancer,Female,80 plus,211.2652845,1518.734839,83.63070715,1602.365546
Brain and nervous system cancer,Female,5 to 9,125.7255025,9972.320447,145.8425168,10118.16296
Brain and nervous system cancer,Female,55 to 59,737.4403441,22438.22142,413.2246036,22851.44603
Brain and nervous system cancer,Female,10 to 14,81.94769515,6083.903792,106.3528587,6190.256651
Brain and nervous system cancer,Female,Under 5,88.13671766,7440.528441,190.3464846,7630.874925
Brain and nervous system cancer,Female,50 to 54,600.4062728,21066.11089,353.7498795,21419.86077
Brain and nervous system cancer,Female,45 to 49,567.7088733,22600.56874,388.0120009,22988.58074
Brain and nervous system cancer,Female,20 to 24,157.985525,10169.83785,192.399497,10362.23735
Brain and nervous system cancer,Female,35 to 39,269.5675614,13355.1013,249.5728639,13604.67417
Brain and nervous system cancer,Female,65 to 69,603.1593083,12960.13465,298.4585248,13258.59317
Brain and nervous system cancer,Female,25 to 29,168.2619284,10003.44178,213.7210294,10217.1628
Brain and nervous system cancer,Female,30 to 34,227.4762215,12393.24634,235.3762299,12628.62257
Brain and nervous system cancer,Female,70 to 74,379.8242878,6558.886016,173.0444475,6731.930463
Thyroid cancer,Female,55 to 59,182.9887207,5567.258311,521.7052754,6088.963587
Thyroid cancer,Female,30 to 34,36.00585421,1961.653037,646.2296505,2607.882688
Thyroid cancer,Female,65 to 69,247.8576958,5325.059822,352.9485272,5678.008349
Thyroid cancer,Female,75 to 79,187.033534,2492.459596,146.7524245,2639.21202
Thyroid cancer,Female,40 to 44,133.410294,5956.055828,1483.685685,7439.741513
Thyroid cancer,Female,60 to 64,304.1180738,7873.233049,577.7501486,8450.983198
Thyroid cancer,Female,70 to 74,356.5735694,6157.154192,367.7436828,6524.897874
Thyroid cancer,Female,20 to 24,19.6236467,1263.202879,429.0879168,1692.290796
Thyroid cancer,Female,10 to 14,13.92626895,1033.981032,46.26698993,1080.248022
Thyroid cancer,Female,15 to 19,89.9194561,6224.722731,969.5956333,7194.318365
Thyroid cancer,Female,45 to 49,88.17454822,3510.215016,616.009905,4126.224921
Thyroid cancer,Female,50 to 54,114.9839865,4033.917972,546.5383099,4580.456282
Thyroid cancer,Female,35 to 39,48.1845685,2387.232226,638.6029998,3025.835226
Thyroid cancer,Female,80 plus,202.8806763,1454.750876,132.7219941,1587.47287
Thyroid cancer,Female,25 to 29,23.43945251,1393.517247,554.6806498,1948.197897
Mesothelioma,Female,55 to 59,15.90033827,483.7863053,5.4150904,489.2013957
Mesothelioma,Female,35 to 39,4.699589663,232.8308245,1.60356119,234.4343856
Mesothelioma,Female,40 to 44,4.665534732,208.2707193,1.590006926,209.8607262
Mesothelioma,Female,80 plus,11.73409611,84.50081919,3.880046457,88.38086564
Mesothelioma,Female,30 to 34,5.065897688,275.9977177,1.725716391,277.7234341
Mesothelioma,Female,75 to 79,9.155562586,122.0430396,3.066156307,125.1091959
Mesothelioma,Female,15 to 19,5.717538194,395.8323383,1.951462476,397.7838008
Mesothelioma,Female,70 to 74,13.34985755,230.4931255,4.497605643,234.9907311
Mesothelioma,Female,25 to 29,5.830542094,346.6342783,1.992290501,348.6265688
Mesothelioma,Female,45 to 49,11.51801897,458.5541162,3.927157571,462.4812737
Mesothelioma,Female,50 to 54,15.20171106,533.3490725,5.189098196,538.5381707
Mesothelioma,Female,60 to 64,13.930244,360.6329986,4.725975923,365.3589745
Mesothelioma,Female,20 to 24,5.721491435,368.3056499,1.950572165,370.2562221
Mesothelioma,Female,65 to 69,10.65521034,228.9247861,3.606368891,232.531155
Hodgkin lymphoma,Female,Under 5,762.4665065,65492.24844,2589.883526,68082.13196
Hodgkin lymphoma,Female,60 to 64,95.61224354,2475.392512,167.6817911,2643.074303
Hodgkin lymphoma,Female,10 to 14,23.58798145,1751.380864,114.2669011,1865.647765
Hodgkin lymphoma,Female,50 to 54,134.189844,4708.913106,262.3875529,4971.300659
Hodgkin lymphoma,Female,40 to 44,51.36913696,2293.172788,136.1295315,2429.30232
Hodgkin lymphoma,Female,25 to 29,26.81120993,1593.998291,180.0847888,1774.08308
Hodgkin lymphoma,Female,30 to 34,28.63445843,1560.048319,157.2066952,1717.255014
Hodgkin lymphoma,Female,5 to 9,42.20573308,3347.682742,233.6620153,3581.344757
Hodgkin lymphoma,Female,75 to 79,69.95886058,933.1310642,86.29978352,1019.430848
Hodgkin lymphoma,Female,20 to 24,30.62671802,1971.474223,225.1354854,2196.609708
Hodgkin lymphoma,Female,70 to 74,78.63421433,1358.102263,113.7048761,1471.807139
Hodgkin lymphoma,Female,35 to 39,83.86974392,4155.50071,250.038798,4405.539508
Hodgkin lymphoma,Female,80 plus,109.0674915,792.6302581,128.2797522,920.9100103
Hodgkin lymphoma,Female,65 to 69,90.88761626,1953.007225,144.3066051,2097.31383
Hodgkin lymphoma,Female,55 to 59,95.88887206,2917.747927,178.1366507,3095.884578
Hodgkin lymphoma,Female,45 to 49,78.27618444,3116.234717,225.5581386,3341.792856
Hodgkin lymphoma,Female,15 to 19,22.11115584,1530.725528,191.907556,1722.633084
Non-Hodgkin lymphoma,Female,5 to 9,84.45060964,6698.470274,68.46100519,6766.931279
Non-Hodgkin lymphoma,Female,25 to 29,125.5511867,7464.036608,124.6708204,7588.707428
Non-Hodgkin lymphoma,Female,Under 5,469.8959543,40379.31099,84.21269757,40463.52369
Non-Hodgkin lymphoma,Female,30 to 34,171.8688075,9363.67087,177.1645425,9540.835413
Non-Hodgkin lymphoma,Female,40 to 44,237.7662471,10613.12087,275.7596353,10888.8805
Non-Hodgkin lymphoma,Female,50 to 54,409.2191219,14356.38934,404.2220389,14760.61138
Non-Hodgkin lymphoma,Female,75 to 79,500.2730841,6669.053709,249.6351947,6918.688903
Non-Hodgkin lymphoma,Female,60 to 64,745.7597878,19306.67229,558.2938848,19864.96618
Non-Hodgkin lymphoma,Female,10 to 14,110.2543765,8185.815792,99.91569369,8285.731486
Non-Hodgkin lymphoma,Female,20 to 24,120.3194272,7745.386711,102.4250634,7847.811774
Non-Hodgkin lymphoma,Female,80 plus,637.993307,4601.200548,253.7541576,4854.954706
Non-Hodgkin lymphoma,Female,55 to 59,570.2764214,17350.49048,499.2991331,17849.78961
Non-Hodgkin lymphoma,Female,15 to 19,111.8630039,7744.688254,87.47812881,7832.166383
Non-Hodgkin lymphoma,Female,45 to 49,324.0934986,12901.77764,332.2801034,13234.05775
Non-Hodgkin lymphoma,Female,35 to 39,152.3490052,7547.396554,178.4305857,7725.827139
Non-Hodgkin lymphoma,Female,65 to 69,809.3960388,17391.01325,519.2436398,17910.25689
Non-Hodgkin lymphoma,Female,70 to 74,682.6870798,11788.36463,399.768502,12188.13314
Multiple myeloma,Female,65 to 69,272.5939123,5856.254542,277.4423527,6133.696895
Multiple myeloma,Female,75 to 79,175.8054022,2342.697937,141.6903177,2484.388255
Multiple myeloma,Female,25 to 29,19.00490147,1129.862483,20.61089814,1150.473382
Multiple myeloma,Female,40 to 44,62.34545404,2782.597304,86.46688483,2869.064189
Multiple myeloma,Female,35 to 39,29.56809922,1464.731454,42.01833592,1506.74979
Multiple myeloma,Female,20 to 24,15.60046675,1004.21543,22.91531005,1027.13074
Multiple myeloma,Female,55 to 59,247.5951631,7532.47281,309.6775755,7842.150385
Multiple myeloma,Female,50 to 54,155.1596292,5442.85311,212.1297359,5654.982845
Multiple myeloma,Female,45 to 49,111.5015207,4438.627278,158.0323318,4596.65961
Multiple myeloma,Female,15 to 19,11.76790941,814.6893362,13.60404819,828.2933844
Multiple myeloma,Female,70 to 74,254.2577866,4389.42567,224.8917956,4614.317465
Multiple myeloma,Female,60 to 64,391.1386383,10125.98314,422.9972318,10548.98037
Multiple myeloma,Female,80 plus,249.6544052,1794.01906,135.9133658,1929.932426
Multiple myeloma,Female,30 to 34,18.49018965,1007.373314,29.89430736,1037.267621
Leukemia,Female,30 to 34,656.0565731,35742.94785,460.0345724,36202.98242
Leukemia,Female,60 to 64,904.0147474,23404.59549,655.7164568,24060.31194
Leukemia,Female,25 to 29,581.0011151,34541.54001,388.3560264,34929.89603
Leukemia,Female,80 plus,545.4045542,3931.845949,266.4064137,4198.252363
Leukemia,Female,5 to 9,449.1046593,35622.17281,387.7114298,36009.88424
Leukemia,Female,10 to 14,461.9236225,34295.61863,376.6730965,34672.29173
Leukemia,Female,15 to 19,614.8585463,42567.30207,412.1677546,42979.46982
Leukemia,Female,75 to 79,472.3821684,6297.5504,245.7100966,6543.260497
Leukemia,Female,50 to 54,881.7607411,30937.98309,685.7036918,31623.68678
Leukemia,Female,35 to 39,634.4195535,31431.07623,451.6077302,31882.68396
Leukemia,Female,65 to 69,902.6533546,19395.85636,552.1357977,19947.99215
Leukemia,Female,20 to 24,484.5802901,31193.40786,328.7595199,31522.16738
Leukemia,Female,Under 5,417.6425292,35444.29423,694.3595589,36138.65379
Leukemia,Female,70 to 74,609.7802263,10529.61792,338.191042,10867.80896
Leukemia,Female,40 to 44,527.8370402,23561.18781,385.2555956,23946.4434
Leukemia,Female,45 to 49,784.9499373,31248.97371,594.3555533,31843.32926
Leukemia,Female,55 to 59,871.9603989,26530.82561,645.0946996,27175.92031
Other neoplasms,Female,80 plus,2434.745905,17667.5207,1177.01796,18844.53866
Other neoplasms,Female,Under 5,4429.506525,379075.6087,10918.89437,389994.503
Other neoplasms,Female,30 to 34,353.2998319,19248.30569,548.38994,19796.69563
Other neoplasms,Female,25 to 29,441.0647842,26223.13694,685.2839864,26908.42092
Other neoplasms,Female,10 to 14,573.1661071,42557.91324,1180.741021,43738.65426
Other neoplasms,Female,60 to 64,1799.435463,46589.12776,1487.480827,48076.60859
Other neoplasms,Female,50 to 54,994.0957519,34883.51331,1129.421781,36012.93509
Other neoplasms,Female,15 to 19,1034.998539,71648.15484,1332.657069,72980.81191
Other neoplasms,Female,5 to 9,847.7616562,67242.92788,1277.160774,68520.08866
Other neoplasms,Female,65 to 69,1904.386165,40925.16134,1279.257511,42204.41885
Other neoplasms,Female,40 to 44,538.4164453,24036.37855,765.8600931,24802.23865
Other neoplasms,Female,45 to 49,677.8952501,26987.69313,881.0454477,27868.73858
Other neoplasms,Female,20 to 24,274.144044,17646.69941,384.9580717,18031.65748
Other neoplasms,Female,35 to 39,701.3761712,34750.88272,1075.986201,35826.86892
Other neoplasms,Female,75 to 79,1338.593917,17855.80106,741.1641789,18596.96524
Other neoplasms,Female,55 to 59,484.0672107,14728.70993,456.8162963,15185.52623
Other neoplasms,Female,70 to 74,1464.825711,25301.79577,894.5961405,26196.39191
Rheumatic heart disease,Female,60 to 64,4819.147464,124772.4835,16029.25954,140801.743
Rheumatic heart disease,Female,75 to 79,3885.112157,51826.41099,10203.49897,62029.90997
Rheumatic heart disease,Female,5 to 9,371.4962087,29466.41027,13878.05325,43344.46352
Rheumatic heart disease,Female,40 to 44,2630.948059,117451.5823,19302.89605,136754.4784
Rheumatic heart disease,Female,Under 5,377.6163706,31878.48855,5440.766506,37319.25506
Rheumatic heart disease,Female,10 to 14,716.6588871,53209.78506,18571.46311,71781.24817
Rheumatic heart disease,Female,45 to 49,3061.915517,121899.9137,19629.53727,141529.451
Rheumatic heart disease,Female,50 to 54,3974.39735,139465.8278,19141.64213,158607.4699
Rheumatic heart disease,Female,35 to 39,1962.705181,97242.74691,19920.60761,117163.3545
Rheumatic heart disease,Female,30 to 34,1684.748955,91787.65443,20872.31269,112659.9671
Rheumatic heart disease,Female,25 to 29,1499.758563,89165.13637,21857.52001,111022.6564
Rheumatic heart disease,Female,15 to 19,1140.309304,78942.71491,20477.21323,99419.92815
Rheumatic heart disease,Female,65 to 69,4715.144704,101329.2985,15403.15821,116732.4567
Rheumatic heart disease,Female,80 plus,4524.294047,32814.05033,12093.33093,44907.38126
Rheumatic heart disease,Female,55 to 59,4171.975805,126954.4648,17995.30929,144949.7741
Rheumatic heart disease,Female,20 to 24,1349.728943,86883.27117,21624.44406,108507.7152
Rheumatic heart disease,Female,70 to 74,4930.166338,85160.15439,13883.85978,99044.01416
Ischemic heart disease,Female,5 to 9,423.8723453,33620.7911,20.69854266,33641.48965
Ischemic heart disease,Female,60 to 64,61754.23047,1598809.171,32652.93813,1631462.11
Ischemic heart disease,Female,50 to 54,30064.0461,1054945.417,16096.97435,1071042.392
Ischemic heart disease,Female,Under 5,1370.196313,116982.5794,3.03866167,116985.618
Ischemic heart disease,Female,40 to 44,11969.16425,534341.1118,3278.810432,537619.9222
Ischemic heart disease,Female,25 to 29,3208.237053,190740.6355,355.1206675,191095.7562
Ischemic heart disease,Female,15 to 19,2412.869734,167036.7784,89.07374345,167125.8522
Ischemic heart disease,Female,10 to 14,881.7111124,65466.04201,49.00113956,65515.04315
Ischemic heart disease,Female,20 to 24,3712.053786,238944.9308,179.7091844,239124.64
Ischemic heart disease,Female,70 to 74,92397.59804,1595742.922,33445.79034,1629188.713
Ischemic heart disease,Female,75 to 79,94799.79301,1264170.389,26772.68273,1290943.071
Ischemic heart disease,Female,30 to 34,5709.166443,311043.9661,650.2869947,311694.253
Ischemic heart disease,Female,65 to 69,76895.16168,1652330.573,33776.00012,1686106.573
Ischemic heart disease,Female,35 to 39,7083.139949,350939.6515,1267.569811,352207.2213
Ischemic heart disease,Female,45 to 49,18334.46383,729919.2621,8194.603698,738113.8658
Ischemic heart disease,Female,55 to 59,40452.24526,1230886.323,26831.77314,1257718.096
Ischemic heart disease,Female,80 plus,172354.5968,1244848.385,31344.39698,1276192.782
Cerebrovascular disease,Female,10 to 14,692.1160444,51388.68594,853.238649,52241.92459
Cerebrovascular disease,Female,50 to 54,13072.08548,458670.9044,18393.90994,477064.8143
Cerebrovascular disease,Female,75 to 79,58534.21367,780662.987,11121.40428,791784.3913
Cerebrovascular disease,Female,60 to 64,34252.22076,886793.2235,23695.62487,910488.8483
Cerebrovascular disease,Female,15 to 19,1022.049046,70755.73486,1378.333951,72134.06881
Cerebrovascular disease,Female,5 to 9,697.4741937,55322.397,400.500209,55722.89721
Cerebrovascular disease,Female,35 to 39,2729.550082,135231.1148,8157.945519,143389.0603
Cerebrovascular disease,Female,25 to 29,2061.451038,122559.2369,4013.403359,126572.6403
Cerebrovascular disease,Female,Under 5,955.034955,81682.74454,97.13779718,81779.88234
Cerebrovascular disease,Female,45 to 49,8596.675842,342236.378,14047.01475,356283.3928
Cerebrovascular disease,Female,65 to 69,45377.74826,975109.9731,19907.59806,995017.5712
Cerebrovascular disease,Female,30 to 34,2723.96223,148405.5551,6189.128849,154594.684
Cerebrovascular disease,Female,80 plus,93944.80681,679489.3206,6661.281793,686150.6024
Cerebrovascular disease,Female,20 to 24,1340.358754,86280.39986,2218.811478,88499.21134
Cerebrovascular disease,Female,70 to 74,56842.86999,981772.7632,16319.22375,998091.987
Cerebrovascular disease,Female,55 to 59,21550.39586,655738.4382,23027.49778,678765.936
Cerebrovascular disease,Female,40 to 44,4525.536572,202017.1679,10228.6183,212245.7863
Hypertensive heart disease,Female,50 to 54,5347.9769,187663.1159,3651.893485,191315.0094
Hypertensive heart disease,Female,5 to 9,91.83621305,7284.283037,41.75908667,7326.042123
Hypertensive heart disease,Female,45 to 49,3143.604313,125151.1044,2396.441409,127547.5458
Hypertensive heart disease,Female,60 to 64,12174.51727,315205.7158,4865.461788,320071.1776
Hypertensive heart disease,Female,10 to 14,82.62628536,6134.691243,56.08101359,6190.772257
Hypertensive heart disease,Female,70 to 74,16270.92681,281051.3952,6931.499381,287982.8946
Hypertensive heart disease,Female,25 to 29,546.5787362,32495.66388,209.002816,32704.66669
